ID	Ebs_control12	Ebs_control11	Ebs_control10	Ebs_control9	Ebs_control8	Ebs_control7	Ebs_control6	Ebs_control5	Ebs_control4	Ebs_control3	Ebs_control2	Ebs_control1	Ebs_RA_4D12	Ebs_RA_4D11	Ebs_RA_4D10	Ebs_RA_4D9	Ebs_RA_4D8	Ebs_RA_4D7	Ebs_RA_4D6	Ebs_RA_4D5	Ebs_RA_4D4	Ebs_RA_4D3	Ebs_RA_4D2	Ebs_RA_4D1	Ebs_RA_2D12	Ebs_RA_2D11	Ebs_RA_2D10	Ebs_RA_2D9	Ebs_RA_2D8	Ebs_RA_2D7	Ebs_RA_2D6	Ebs_RA_2D5	Ebs_RA_2D4	Ebs_RA_2D3	Ebs_RA_2D2	Ebs_RA_2D1	encapsulated_control10	encapsulated_control9	encapsulated_control8	encapsulated_control7	encapsulated_control6	encapsulated_control5	encapsulated_control4	encapsulated_control3	encapsulated_control2	encapsulated_control1	encapsulated_RA_4D11	encapsulated_RA_4D10	encapsulated_RA_4D9	encapsulated_RA_4D8	encapsulated_RA_4D7	encapsulated_RA_4D6	encapsulated_RA_4D5	encapsulated_RA_4D4	encapsulated_RA_4D3	encapsulated_RA_4D2	encapsulated_RA_4D1	encapsulated_RA_2D12	encapsulated_RA_2D11	encapsulated_RA_2D10	encapsulated_RA_2D9	encapsulated_RA_2D8	encapsulated_RA_2D7	encapsulated_RA_2D6	encapsulated_RA_2D5	encapsulated_RA_2D4	encapsulated_RA_2D3	encapsulated_RA_2D2	encapsulated_RA_2D1
ENSMUSG00000098067	0.24601	0.78764	0.325535	0.440508	0.536584	1.17631	0.593419	0.410469	0.657986	0.716998	0.42946	0.32244	0.25601	0	0	0.351305	0.244963	0.0861885	0.244963	0.130687	0	0	0.261841	0.225116	0.244963	0.226997	0.132211	0.49181	0.897597	0.406227	0.263964	0.31669	0.577641	0.477541	1.05916	0.28107	1.3993	0.956914	1.42305	1.21581	0.69881	1.75125	0.960119	0	0	0.779196	0.610841	0.906404	0.809709	0.406227	0.244963	0.728658	0.374008	0.625199	0.434553	0.464539	0.471802	0.584339	0.748952	1.39636	0.577641	1.09613	0.590914	0.706713	0.800404	0.886727	0.750412	0.664063	0.897597
ENSMUSG00000038811	0.840188	0.822128	0.706713	0.59636	0.250426	0.345965	0.476377	0.132211	0.503303	0.351305	0.469695	0.300244	0	0	0	0	0	0	0	0	0	0	0	0	0.157164	0.28486	0.171855	0.347459	0.157164	0.374008	0	0	0.130687	0	0.130687	0	0.165128	0.25601	0.383185	0.443948	0.162476	0.157164	0.197307	0	0	0.378593	0	0	0	0	0	0	0.0479817	0	0	0	0	0	0	0	0	0	0.114484	0.133399	0.0462914	0.03949	0.03949	0	0.141638
ENSMUSG00000084201	0.544853	0.18131	0	0.293476	0.228653	0.263964	0.509213	0.263964	0.261841	0	0.163608	0.263964	0.199563	0.203543	0.506762	0.184393	0	0.295876	0.325535	0	0.254471	0.186185	0.314275	0.27162	0	0	0.568526	0.157164	0.251938	0.28107	0.189536	0.03949	0.0462914	0	0.0247993	0.520942	0.415825	0.157164	0.600743	0.310932	0.335299	0.157164	0.203543	1.85078	1.85078	0	0.530922	0.791944	0.517501	0.886727	0	0.580551	0.823495	0.589775	0.715936	0.297479	0.330425	0.374008	0.476377	0.799482	0.609953	0.994848	0.592421	0.502296	0.792506	0.358735	0.307182	0.542825	0.122578
ENSMUSG00000040331	0.263964	0.46097	0	0	0.362058	0.358735	0.358735	0	0.307182	0.415825	0.244963	0.376382	0.381749	0.300244	0	0.45491	0.526936	0.178238	0.506762	0	0.130687	0.520942	0.373109	0.378593	0	0.719264	0.27162	0	0.157164	0.379543	0	0.330425	0.434553	0.234841	0.358735	0.168809	0	0	0.121282	0	0.366943	0.362058	0	0	0	0	0.0462914	0.162476	0	0	0	0.235788	0	0.14764	0.171855	0.133399	0.332695	0	0	0.155644	0.141638	0.244963	0.406227	0	0	0.0411793	0	0	0
ENSMUSG00000095325	0.496466	0.141638	0.680077	0.265334	0.523609	0.78709	0.28486	0.836269	0.398608	0.252949	0.506013	0.918975	0.424602	0.141638	0.464539	0	0	0.325535	0.300244	0	0	0.263964	0.28107	0.141638	0.130687	0.263964	0.130687	0	0.03949	0.25601	0.244963	0.0411793	0.263964	0.330425	0.0462914	0	0.42946	0.440508	0.263964	0.369788	0	0.450217	0.130687	0.00890881	0.00890881	0	0	0.18131	0	0	0	0.194524	0.214074	0.157164	0.0101046	0.191339	0.232429	0	0.226997	0	0	0.192928	0.348907	0.366943	0.28486	0	0	0	0
ENSMUSG00000082990	0	0	0.130687	0.141638	0.133399	0	0.14764	0.0247993	0.134593	0.130687	0	0.0597707	0	0.0143351	0	0	0	0	0.157164	0	0.130687	0	0	0	0	0.143326	0	0	0.36461	0.151077	0.330425	0	0	0	0	0	0.141638	0.317697	0.447905	0.130687	0.51135	0.141638	0.122578	2.49284	2.49284	0	0.40196	0.363723	0.263964	0.157164	0.0462914	0.242604	0	0.0445937	0.0278343	0.130687	0	0.03949	0.310932	0.03949	0.03949	0.03949	0.212969	0.232429	0.130687	0.130687	0.130687	0.160418	0
ENSMUSG00000083700	0.381749	1.05029	0.203543	0.27162	0.464539	0.248212	0.03949	0.0861885	0	0	0.447905	0	0	0.130687	0.130687	0.263964	0.305795	0	0.132211	0	0.561912	0.325535	0.310932	0.27073	0.00131581	0.358735	0.143326	0.130687	0.141638	0.145027	0.709924	0.418012	0.24601	0.0479817	0.470495	0.263964	0.263964	0.347459	0.542825	0.506013	0.572037	0.639986	0.194524	1.68411	1.68411	0.309526	0.642748	0.672153	0.443187	0.632491	0.529722	0.589775	0.478708	0.283282	0.585938	0.374008	0.398608	0.03949	0.423756	0.248212	0.294851	0.807553	0.502296	0.670421	0.673182	0.664063	0.406227	0.358735	0.263964
ENSMUSG00000086046	0.793333	0.475221	1.09939	0.802123	0.485358	1.23795	1.13211	1.36079	1.67906	1.1447	0.506013	1.12476	0.0597707	0.406227	0.0462914	0.192928	0.358735	0.506013	0.03949	0.157164	0.72745	0.414518	0.295876	0.388591	0.379543	0.166256	0.529034	0.592421	0.348907	0.840188	0.411735	0.358735	0.57096	0.82585	0.800404	0.581207	1.16834	0.691205	1.00774	0.82585	0.77459	0.862973	0.458447	0.653015	0.653015	0.130687	0.18131	0.72153	0.171855	0.263964	0.355984	0.239106	0.250426	0.230535	0.398608	0.248212	0.230535	0.813778	0.122578	0.182843	0.568526	0.0563355	0.257544	0.457295	0.72153	0.406227	0.232429	0.228653	0.171855
ENSMUSG00000078503	0.647638	0.263964	0	0.648234	0	0.557611	0.616798	0.141638	0	0.157164	0.506013	0.862108	0	0	0	0	0	0	0	0.219324	0	0.599601	0.232429	0.232429	0.350388	0	0.477541	0.157164	0	0.24601	0.122578	0	0	0	0.158278	0	0.332695	0	0	0	0.108832	0	0.25601	0.0462914	0.0462914	0.0278343	0.019634	0	0	0	0	0.0769613	0	0	0.0355888	0	0	0	0	0	0	0	0	0	0.130687	0.130687	0	0.132211	0
ENSMUSG00000027487	0.636736	0.5479	0.789906	0.679143	0.733692	0.75668	0.424602	0.784446	0.406227	0.130687	0.112587	0.664063	0	0	0	0	0.130687	0.0635188	0.189536	0	0	0	0	0	0	0.184393	0	0.141638	0.0462914	0	0	0.0355888	0.0462914	0.158278	0.157164	0.0462914	0.365768	0.457295	0	0.523609	0	0.141638	0	0	0	0.715327	0.141638	0.214074	0.03949	0.0265401	0.03949	0	0	0.182843	0.0683871	0.170322	0.0915355	0	0	0	0	0	0.132211	0	0	0	0	0	0
ENSMUSG00000030494	0.485358	0	0.906404	0.566369	0.600743	0.588778	0.579097	0.801228	0.822658	0.890589	0.57096	0.162476	0	0.379543	0	0.440508	0.205206	0.42946	0.637739	0.506013	0.512427	0.667042	0.728658	0.496466	0	0.130687	0.577641	0.460157	0.390803	0.358735	0.250426	0.471802	0.496466	0.59636	0	0	0	0.24601	0.351305	0.27162	0.369788	0.464539	0.592421	0	0	0.72153	0.411735	0	0.158278	0.460157	0.355984	0.18131	0	0.232429	0	0.120108	0.42946	0.303018	0.406227	0	0.369788	0.0375354	0.585135	0.263964	0.179772	0.0897422	0.447905	0.612971	0.330425
ENSMUSG00000083111	0.309526	0.312906	0	0.406227	0.530922	0	0.14764	0.27162	0.141638	0.130687	0.266709	0	0.00532749	0.019634	0	0	0	0	0	0	0	0.33855	0.288227	0	0	0	0.135787	0	0.141638	0.25601	0	0.447905	0.406227	0.577641	0	0.362058	0.549254	0	0.605104	0.130687	0.877359	0.27162	0.129401	2.66544	2.66544	0.27162	0.406227	0.460157	0.395892	0.15259	0.141638	0.577641	0.345965	0	0	0.203543	0.254471	0.201935	0.502296	0.37096	0.406227	0.407949	0.214074	0.344478	0.130687	0.250426	0.235788	0.0213364	0.0143351
